step_id,agent_id,email_id,source,actual_class,workday_hour,time_of_day,suspicion_threshold,max_cues_processed,age,education_level,job_complexity,cues_extracted,decision,suspicion_counter,cues_scanned,cues_perceived,total_fatigue,final_jp,fpl
25624,agent_020,125,phishbowl,1,12.0,12pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.653,0.194
25625,agent_020,126,phishbowl,1,12.0,12pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.653,0.194
25626,agent_020,127,phishbowl,1,12.0,12pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.653,0.194
25627,agent_020,128,phishbowl,1,12.0,12pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.653,0.194
25628,agent_020,129,phishbowl,1,12.0,12pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.653,0.194
25629,agent_020,130,phishbowl,1,12.0,12pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['urgency', 'spelling_grammar']",3.643,1.653,0.194
25630,agent_020,131,phishbowl,1,12.0,12pm,2,12,54.8,1.1,1.2,2,clicked,1,2,['spelling_grammar'],3.643,1.653,0.194
25631,agent_020,132,phishbowl,1,12.0,12pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.653,0.194
25632,agent_020,133,phishbowl,1,12.0,12pm,2,12,54.8,1.1,1.2,1,clicked,1,1,['urgency'],3.643,1.653,0.194
25633,agent_020,134,phishbowl,1,12.0,12pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.653,0.194
25634,agent_020,135,phishbowl,1,12.0,12pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.653,0.194
25635,agent_020,136,phishbowl,1,12.0,12pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['spelling_grammar', 'urgency']",3.643,1.653,0.194
25636,agent_020,137,phishbowl,1,12.0,12pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.653,0.194
25637,agent_020,138,phishbowl,1,12.0,12pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.653,0.194
25638,agent_020,139,phishbowl,1,12.0,12pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.653,0.194
25639,agent_020,140,phishbowl,1,12.0,12pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.653,0.194
25640,agent_020,141,phishbowl,1,12.0,12pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.653,0.194
25641,agent_020,142,phishbowl,1,12.0,12pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.653,0.194
25642,agent_020,143,phishbowl,1,12.0,12pm,2,12,54.8,1.1,1.2,1,clicked,1,1,['urgency'],3.643,1.653,0.194
25643,agent_020,144,phishbowl,1,12.0,12pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['spelling_grammar', 'urgency']",3.643,1.653,0.194
25644,agent_020,145,phishbowl,1,12.0,12pm,2,12,54.8,1.1,1.2,1,clicked,0,1,[],3.643,1.653,0.194
25645,agent_020,146,phishbowl,1,12.0,12pm,2,12,54.8,1.1,1.2,2,clicked,1,2,['spelling_grammar'],3.643,1.653,0.194
25646,agent_020,147,phishbowl,1,12.0,12pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['spelling_grammar', 'urgency']",3.643,1.653,0.194
25647,agent_020,148,phishbowl,1,12.0,12pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['urgency', 'spelling_grammar']",3.643,1.653,0.194
25648,agent_020,149,phishbowl,1,12.0,12pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.653,0.194
25649,agent_020,150,phishbowl,1,12.0,12pm,2,12,54.8,1.1,1.2,3,reported,2,2,"['generic_greeting', 'urgency']",3.643,1.653,0.194
25650,agent_020,151,plain_llm,1,12.0,12pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.653,0.194
25651,agent_020,152,plain_llm,1,12.0,12pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.653,0.194
25652,agent_020,153,plain_llm,1,12.0,12pm,2,12,54.8,1.1,1.2,1,clicked,0,1,[],3.643,1.653,0.194
25653,agent_020,154,plain_llm,1,12.0,12pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.653,0.194
25654,agent_020,155,plain_llm,1,12.0,12pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.653,0.194
25655,agent_020,156,plain_llm,1,12.0,12pm,2,12,54.8,1.1,1.2,1,clicked,1,1,['suspicious_link'],3.643,1.653,0.194
25656,agent_020,157,plain_llm,1,12.0,12pm,2,12,54.8,1.1,1.2,1,clicked,1,1,['personal_info'],3.643,1.653,0.194
25657,agent_020,158,plain_llm,1,12.0,12pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.653,0.194
25658,agent_020,159,plain_llm,1,12.0,12pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.653,0.194
25659,agent_020,160,plain_llm,1,12.0,12pm,2,12,54.8,1.1,1.2,1,clicked,1,1,['suspicious_link'],3.643,1.653,0.194
25660,agent_020,161,plain_llm,1,12.0,12pm,2,12,54.8,1.1,1.2,1,clicked,0,1,[],3.643,1.653,0.194
25661,agent_020,162,plain_llm,1,12.0,12pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.653,0.194
25662,agent_020,163,plain_llm,1,12.0,12pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.653,0.194
25663,agent_020,164,plain_llm,1,12.0,12pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.653,0.194
25664,agent_020,165,plain_llm,1,12.0,12pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.653,0.194
25665,agent_020,166,plain_llm,1,12.0,12pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.653,0.194
25666,agent_020,167,plain_llm,1,12.0,12pm,2,12,54.8,1.1,1.2,1,clicked,1,1,['personal_info'],3.643,1.653,0.194
25667,agent_020,168,plain_llm,1,12.0,12pm,2,12,54.8,1.1,1.2,1,clicked,1,1,['suspicious_link'],3.643,1.653,0.194
25668,agent_020,169,plain_llm,1,12.0,12pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.653,0.194
25669,agent_020,170,plain_llm,1,12.0,12pm,2,12,54.8,1.1,1.2,1,clicked,1,1,['suspicious_link'],3.643,1.653,0.194
25670,agent_020,171,plain_llm,1,12.0,12pm,2,12,54.8,1.1,1.2,1,clicked,1,1,['personal_info'],3.643,1.653,0.194
25671,agent_020,172,plain_llm,1,12.0,12pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.653,0.194
25672,agent_020,173,plain_llm,1,12.0,12pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.653,0.194
25673,agent_020,174,plain_llm,1,12.0,12pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.653,0.194
25674,agent_020,175,plain_llm,1,12.0,12pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.653,0.194
25675,agent_020,176,plain_llm,1,12.0,12pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.653,0.194
25676,agent_020,177,plain_llm,1,12.0,12pm,2,12,54.8,1.1,1.2,1,clicked,1,1,['personal_info'],3.643,1.653,0.194
25677,agent_020,178,plain_llm,1,12.0,12pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.653,0.194
25678,agent_020,179,plain_llm,1,12.0,12pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.653,0.194
25679,agent_020,180,plain_llm,1,12.0,12pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.653,0.194
25680,agent_020,181,plain_llm,1,12.0,12pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.653,0.194
25681,agent_020,182,plain_llm,1,12.0,12pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.653,0.194
25682,agent_020,183,plain_llm,1,12.0,12pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.653,0.194
25683,agent_020,184,plain_llm,1,12.0,12pm,2,12,54.8,1.1,1.2,1,clicked,1,1,['personal_info'],3.643,1.653,0.194
25684,agent_020,185,plain_llm,1,12.0,12pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.653,0.194
25685,agent_020,186,plain_llm,1,12.0,12pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.653,0.194
25686,agent_020,187,plain_llm,1,12.0,12pm,2,12,54.8,1.1,1.2,1,clicked,0,1,[],3.643,1.653,0.194
25687,agent_020,188,plain_llm,1,12.0,12pm,2,12,54.8,1.1,1.2,2,clicked,0,2,[],3.643,1.653,0.194
25688,agent_020,189,plain_llm,1,12.0,12pm,2,12,54.8,1.1,1.2,2,clicked,1,2,['personal_info'],3.643,1.653,0.194
25689,agent_020,190,plain_llm,1,12.0,12pm,2,12,54.8,1.1,1.2,1,clicked,1,1,['suspicious_link'],3.643,1.653,0.194
25690,agent_020,191,plain_llm,1,12.0,12pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['personal_info', 'suspicious_link']",3.643,1.653,0.194
25691,agent_020,192,plain_llm,1,12.0,12pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.653,0.194
25692,agent_020,193,plain_llm,1,12.0,12pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.653,0.194
25693,agent_020,194,plain_llm,1,12.0,12pm,2,12,54.8,1.1,1.2,1,clicked,1,1,['personal_info'],3.643,1.653,0.194
25694,agent_020,195,plain_llm,1,12.0,12pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.653,0.194
25695,agent_020,196,plain_llm,1,12.0,12pm,2,12,54.8,1.1,1.2,1,clicked,1,1,['personal_info'],3.643,1.653,0.194
25696,agent_020,197,plain_llm,1,12.0,12pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.653,0.194
25697,agent_020,198,plain_llm,1,12.0,12pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.653,0.194
25698,agent_020,199,plain_llm,1,12.0,12pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.653,0.194
25699,agent_020,200,plain_llm,1,12.0,12pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.653,0.194
25700,agent_020,201,hybrid_vtriad,1,12.0,12pm,2,12,54.8,1.1,1.2,4,reported,2,2,"['personal_info', 'threats']",3.643,1.653,0.194
25701,agent_020,202,hybrid_vtriad,1,12.0,12pm,2,12,54.8,1.1,1.2,3,reported,2,2,"['urgency', 'threats']",3.643,1.653,0.194
25702,agent_020,203,hybrid_vtriad,1,12.0,12pm,2,12,54.8,1.1,1.2,2,clicked,1,2,['personal_info'],3.643,1.653,0.194
25703,agent_020,204,hybrid_vtriad,1,12.0,12pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['personal_info', 'urgency']",3.643,1.653,0.194
25704,agent_020,205,hybrid_vtriad,1,12.0,12pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['personal_info', 'urgency']",3.643,1.653,0.194
25705,agent_020,206,hybrid_vtriad,1,12.0,12pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['personal_info', 'urgency']",3.643,1.653,0.194
25706,agent_020,207,hybrid_vtriad,1,12.0,12pm,2,12,54.8,1.1,1.2,2,clicked,1,2,['urgency'],3.643,1.653,0.194
25707,agent_020,208,hybrid_vtriad,1,12.0,12pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['urgency', 'personal_info']",3.643,1.653,0.194
25708,agent_020,209,hybrid_vtriad,1,12.0,12pm,2,12,54.8,1.1,1.2,3,reported,2,3,"['threats', 'personal_info']",3.643,1.653,0.194
25709,agent_020,210,hybrid_vtriad,1,12.0,12pm,2,12,54.8,1.1,1.2,2,clicked,1,2,['personal_info'],3.643,1.653,0.194
25710,agent_020,211,hybrid_vtriad,1,12.0,12pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['personal_info', 'urgency']",3.643,1.653,0.194
25711,agent_020,212,hybrid_vtriad,1,12.0,12pm,2,12,54.8,1.1,1.2,2,clicked,1,2,['personal_info'],3.643,1.653,0.194
25712,agent_020,213,hybrid_vtriad,1,12.0,12pm,2,12,54.8,1.1,1.2,3,reported,2,2,"['threats', 'urgency']",3.643,1.653,0.194
25713,agent_020,214,hybrid_vtriad,1,12.0,12pm,2,12,54.8,1.1,1.2,3,clicked,1,3,['urgency'],3.643,1.653,0.194
25714,agent_020,215,hybrid_vtriad,1,12.0,12pm,2,12,54.8,1.1,1.2,4,reported,2,2,"['urgency', 'suspicious_link']",3.643,1.653,0.194
25715,agent_020,216,hybrid_vtriad,1,12.0,12pm,2,12,54.8,1.1,1.2,2,clicked,1,2,['personal_info'],3.643,1.653,0.194
25716,agent_020,217,hybrid_vtriad,1,12.0,12pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['urgency', 'personal_info']",3.643,1.653,0.194
25717,agent_020,218,hybrid_vtriad,1,12.0,12pm,2,12,54.8,1.1,1.2,3,reported,2,3,"['personal_info', 'urgency']",3.643,1.653,0.194
25718,agent_020,219,hybrid_vtriad,1,12.0,12pm,2,12,54.8,1.1,1.2,2,clicked,1,2,['personal_info'],3.643,1.653,0.194
25719,agent_020,220,hybrid_vtriad,1,12.0,12pm,2,12,54.8,1.1,1.2,3,reported,2,3,"['personal_info', 'urgency']",3.643,1.653,0.194
25720,agent_020,221,hybrid_vtriad,1,12.0,12pm,2,12,54.8,1.1,1.2,2,clicked,1,2,['personal_info'],3.643,1.653,0.194
25721,agent_020,222,hybrid_vtriad,1,12.0,12pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['personal_info', 'urgency']",3.643,1.653,0.194
25722,agent_020,223,hybrid_vtriad,1,12.0,12pm,2,12,54.8,1.1,1.2,2,clicked,1,2,['urgency'],3.643,1.653,0.194
25723,agent_020,224,hybrid_vtriad,1,12.0,12pm,2,12,54.8,1.1,1.2,4,reported,2,4,"['suspicious_link', 'threats']",3.643,1.653,0.194
25724,agent_020,225,hybrid_vtriad,1,12.0,12pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['urgency', 'personal_info']",3.643,1.653,0.194
25725,agent_020,226,hybrid_vtriad,1,12.0,12pm,2,12,54.8,1.1,1.2,2,clicked,0,2,[],3.643,1.653,0.194
25726,agent_020,227,hybrid_vtriad,1,12.0,12pm,2,12,54.8,1.1,1.2,3,reported,2,3,"['threats', 'personal_info']",3.643,1.653,0.194
25727,agent_020,228,hybrid_vtriad,1,12.0,12pm,2,12,54.8,1.1,1.2,2,clicked,1,2,['personal_info'],3.643,1.653,0.194
25728,agent_020,229,hybrid_vtriad,1,12.0,12pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['urgency', 'personal_info']",3.643,1.653,0.194
25729,agent_020,230,hybrid_vtriad,1,12.0,12pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['personal_info', 'urgency']",3.643,1.653,0.194
25730,agent_020,231,hybrid_vtriad,1,12.0,12pm,2,12,54.8,1.1,1.2,3,reported,2,2,"['urgency', 'suspicious_link']",3.643,1.653,0.194
25731,agent_020,232,hybrid_vtriad,1,12.0,12pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['personal_info', 'urgency']",3.643,1.653,0.194
25732,agent_020,233,hybrid_vtriad,1,12.0,12pm,2,12,54.8,1.1,1.2,2,clicked,1,2,['personal_info'],3.643,1.653,0.194
25733,agent_020,234,hybrid_vtriad,1,12.0,12pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['urgency', 'personal_info']",3.643,1.653,0.194
25734,agent_020,235,hybrid_vtriad,1,12.0,12pm,2,12,54.8,1.1,1.2,2,clicked,1,2,['urgency'],3.643,1.653,0.194
25735,agent_020,236,hybrid_vtriad,1,12.0,12pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['personal_info', 'urgency']",3.643,1.653,0.194
25736,agent_020,237,hybrid_vtriad,1,12.0,12pm,2,12,54.8,1.1,1.2,3,reported,2,2,"['personal_info', 'urgency']",3.643,1.653,0.194
25737,agent_020,238,hybrid_vtriad,1,12.0,12pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['urgency', 'personal_info']",3.643,1.653,0.194
25738,agent_020,239,hybrid_vtriad,1,12.0,12pm,2,12,54.8,1.1,1.2,2,clicked,1,2,['urgency'],3.643,1.653,0.194
25739,agent_020,240,hybrid_vtriad,1,12.0,12pm,2,12,54.8,1.1,1.2,2,clicked,1,2,['urgency'],3.643,1.653,0.194
25740,agent_020,241,hybrid_vtriad,1,12.0,12pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['urgency', 'personal_info']",3.643,1.653,0.194
25741,agent_020,242,hybrid_vtriad,1,12.0,12pm,2,12,54.8,1.1,1.2,2,clicked,0,2,[],3.643,1.653,0.194
25742,agent_020,243,hybrid_vtriad,1,12.0,12pm,2,12,54.8,1.1,1.2,3,reported,2,3,"['urgency', 'personal_info']",3.643,1.653,0.194
25743,agent_020,244,hybrid_vtriad,1,12.0,12pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['personal_info', 'urgency']",3.643,1.653,0.194
25744,agent_020,245,hybrid_vtriad,1,12.0,12pm,2,12,54.8,1.1,1.2,2,clicked,1,2,['urgency'],3.643,1.653,0.194
25745,agent_020,246,hybrid_vtriad,1,12.0,12pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['urgency', 'personal_info']",3.643,1.653,0.194
25746,agent_020,247,hybrid_vtriad,1,12.0,12pm,2,12,54.8,1.1,1.2,2,clicked,1,2,['urgency'],3.643,1.653,0.194
25747,agent_020,248,hybrid_vtriad,1,12.0,12pm,2,12,54.8,1.1,1.2,2,clicked,1,2,['urgency'],3.643,1.653,0.194
25748,agent_020,249,hybrid_vtriad,1,12.0,12pm,2,12,54.8,1.1,1.2,2,clicked,1,2,['urgency'],3.643,1.653,0.194
25749,agent_020,250,hybrid_vtriad,1,12.0,12pm,2,12,54.8,1.1,1.2,3,reported,2,2,"['personal_info', 'threats']",3.643,1.653,0.194
25750,agent_020,1,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25751,agent_020,2,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,1,clicked,1,1,['suspicious_link'],3.643,1.61,0.197
25752,agent_020,3,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25753,agent_020,4,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,1,clicked,1,1,['too_good_true'],3.643,1.61,0.197
25754,agent_020,5,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,1,clicked,1,1,['spelling_grammar'],3.643,1.61,0.197
25755,agent_020,6,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,1,clicked,1,1,['spelling_grammar'],3.643,1.61,0.197
25756,agent_020,7,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25757,agent_020,8,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25758,agent_020,9,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,1,clicked,1,1,['spelling_grammar'],3.643,1.61,0.197
25759,agent_020,10,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,1,clicked,1,1,['suspicious_sender'],3.643,1.61,0.197
25760,agent_020,11,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25761,agent_020,12,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,1,clicked,0,1,[],3.643,1.61,0.197
25762,agent_020,13,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25763,agent_020,14,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,1,clicked,1,1,['suspicious_link'],3.643,1.61,0.197
25764,agent_020,15,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,1,clicked,1,1,['too_good_true'],3.643,1.61,0.197
25765,agent_020,16,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,1,clicked,0,1,[],3.643,1.61,0.197
25766,agent_020,17,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,2,clicked,1,2,['emotional_appeal'],3.643,1.61,0.197
25767,agent_020,18,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25768,agent_020,19,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,1,clicked,1,1,['suspicious_link'],3.643,1.61,0.197
25769,agent_020,20,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,1,clicked,0,1,[],3.643,1.61,0.197
25770,agent_020,21,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,1,clicked,1,1,['spelling_grammar'],3.643,1.61,0.197
25771,agent_020,22,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25772,agent_020,23,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25773,agent_020,24,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25774,agent_020,25,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25775,agent_020,26,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25776,agent_020,27,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25777,agent_020,28,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25778,agent_020,29,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25779,agent_020,30,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25780,agent_020,31,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25781,agent_020,32,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25782,agent_020,33,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25783,agent_020,34,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25784,agent_020,35,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25785,agent_020,36,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25786,agent_020,37,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,1,clicked,1,1,['suspicious_link'],3.643,1.61,0.197
25787,agent_020,38,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25788,agent_020,39,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25789,agent_020,40,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25790,agent_020,41,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25791,agent_020,42,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25792,agent_020,43,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,1,clicked,1,1,['suspicious_link'],3.643,1.61,0.197
25793,agent_020,44,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25794,agent_020,45,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25795,agent_020,46,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25796,agent_020,47,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,2,reported,2,2,"['spelling_grammar', 'urgency']",3.643,1.61,0.197
25797,agent_020,48,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25798,agent_020,49,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25799,agent_020,50,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25800,agent_020,51,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25801,agent_020,52,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25802,agent_020,53,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25803,agent_020,54,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25804,agent_020,55,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25805,agent_020,56,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25806,agent_020,57,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,1,clicked,1,1,['too_good_true'],3.643,1.61,0.197
25807,agent_020,58,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25808,agent_020,59,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25809,agent_020,60,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25810,agent_020,61,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25811,agent_020,62,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25812,agent_020,63,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25813,agent_020,64,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25814,agent_020,65,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25815,agent_020,66,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
25816,agent_020,67,spamassassin_ham,0,14.0,2pm,2,12,54.8,1.1,1.2,0,clicked,0,0,[],3.643,1.61,0.197
